time,x,y,z,qx,qy,qz,qw
1535564712.650234512,-0.155851,0.589314,3.10041,0.304403,0.160998,-0.687941,0.638871
1535564712.672590309,-0.156043,0.588825,3.09991,0.305961,0.16108,-0.687766,0.638294
1535564712.691606809,-0.157161,0.588783,3.10007,0.307437,0.159138,-0.688358,0.637433
1535564712.715419909,-0.157392,0.588515,3.10023,0.304922,0.162706,-0.687724,0.638424
1535564712.740262182,-0.156576,0.588131,3.09998,0.304595,0.163676,-0.687766,0.638288
1535564712.760561671,-0.157006,0.587653,3.09995,0.305529,0.162017,-0.68886,0.637083
1535564712.781744343,-0.156912,0.587635,3.09968,0.304945,0.162791,-0.688744,0.637291
1535564712.804899694,-0.15624,0.587923,3.09982,0.304444,0.163496,-0.688156,0.637985
1535564712.825848098,-0.15625,0.587953,3.10029,0.304375,0.162345,-0.688758,0.637662
1535564712.850877257,-0.157316,0.587716,3.10021,0.305374,0.161706,-0.688793,0.637309
1535564712.873239663,-0.157053,0.587614,3.10018,0.304822,0.162399,-0.688609,0.637596
1535564712.880995896,-0.157006,0.587434,3.10029,0.305261,0.162657,-0.68791,0.638074
1535564712.904793155,-0.15641,0.588002,3.10065,0.305419,0.160975,-0.690016,0.636148
1535564712.927704482,-0.158228,0.588164,3.10019,0.305264,0.161732,-0.688486,0.637686
1535564712.939540836,-0.157334,0.587814,3.10048,0.305228,0.161239,-0.688609,0.637695
1535564712.946259725,-0.157968,0.587654,3.10016,0.304286,0.163329,-0.688164,0.638094
1535564712.958679154,-0.15807,0.587755,3.10032,0.305703,0.161522,-0.688665,0.637336
1535564712.987266851,-0.157789,0.587762,3.10028,0.304679,0.162325,-0.689023,0.637235
1535564713.003292165,-0.157784,0.587634,3.10032,0.305088,0.162664,-0.688399,0.637627
1535564713.015096213,-0.157426,0.587623,3.1003,0.304572,0.162665,-0.689076,0.637143
1535564713.026913762,-0.157942,0.587289,3.10008,0.304803,0.163354,-0.688115,0.637894
1535564713.038274577,-0.157526,0.587699,3.10028,0.30485,0.162551,-0.688711,0.637434
1535564713.060414087,-0.15776,0.588041,3.10022,0.305715,0.161705,-0.689001,0.636921
1535564713.084317448,-0.15815,0.587465,3.10014,0.30542,0.162109,-0.688509,0.637492
1535564713.108766902,-0.15845,0.588655,3.10068,0.304295,0.160948,-0.688042,0.638826
1535564713.128236650,-0.157052,0.587357,3.10084,0.302456,0.165312,-0.688378,0.638223
