time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941983.069834059,-0.103349,-0.536286,0.287894,0.115945,0.277148,0.887772,-0.348722,-1.39328,-1.31849,1.94541,-0.114542,-2.0628,-1.11854,-0.581914
1535941983.075866979,-0.103412,-0.53627,0.287868,0.115953,0.277086,0.887807,-0.34868,-1.39317,-1.31852,1.94543,-0.114569,-2.06278,-1.11859,-0.581912
1535941983.082462040,-0.103392,-0.536279,0.287847,0.115966,0.277088,0.88781,-0.348666,-1.39323,-1.31855,1.94546,-0.114595,-2.06275,-1.11851,-0.581982
1535941983.088311142,-0.103327,-0.536288,0.287847,0.115971,0.277062,0.887815,-0.348673,-1.39339,-1.31848,1.94546,-0.114725,-2.06264,-1.11848,-0.582095
1535941983.094164017,-0.103325,-0.536279,0.28778,0.11596,0.276929,0.887836,-0.348727,-1.39344,-1.31849,1.94541,-0.11496,-2.06248,-1.11851,-0.581982
1535941983.100388117,-0.103457,-0.536256,0.287759,0.116001,0.276918,0.887888,-0.348589,-1.39323,-1.31845,1.94538,-0.115118,-2.06244,-1.11838,-0.582008
1535941983.106966647,-0.103621,-0.536218,0.287658,0.115954,0.276779,0.888009,-0.348409,-1.39296,-1.31855,1.94546,-0.115303,-2.06251,-1.11843,-0.582097
1535941983.112977730,-0.103555,-0.53622,0.287643,0.115863,0.276731,0.888006,-0.348484,-1.39307,-1.31855,1.94541,-0.11533,-2.06253,-1.11859,-0.582047
1535941983.118905230,-0.103619,-0.536207,0.287663,0.115965,0.276683,0.888,-0.348505,-1.39296,-1.31855,1.94546,-0.115249,-2.06242,-1.11864,-0.581956
1535941983.124934318,-0.103631,-0.536219,0.287791,0.115972,0.276943,0.887954,-0.348411,-1.39285,-1.31845,1.94538,-0.114988,-2.0626,-1.11851,-0.582072
1535941983.131473848,-0.103416,-0.536263,0.287815,0.116014,0.276949,0.887865,-0.348619,-1.39328,-1.31845,1.94555,-0.114909,-2.06257,-1.11851,-0.582072
1535941983.137439832,-0.103374,-0.536279,0.287878,0.116113,0.277044,0.887816,-0.348636,-1.39339,-1.31835,1.94569,-0.114909,-2.06262,-1.11833,-0.5821
1535941983.150041923,-0.103259,-0.536302,0.28783,0.11614,0.276956,0.887808,-0.348717,-1.39366,-1.31844,1.94595,-0.114909,-2.06262,-1.11835,-0.582212
1535941983.155991405,-0.103368,-0.536275,0.287742,0.116193,0.276758,0.88785,-0.348751,-1.39349,-1.31859,1.9462,-0.11491,-2.06267,-1.11851,-0.582027
1535941983.162045123,-0.103377,-0.536283,0.287713,0.116199,0.276773,0.887841,-0.34876,-1.39344,-1.31876,1.94622,-0.114699,-2.06271,-1.11851,-0.582027
1535941983.174411617,-0.103488,-0.53626,0.28774,0.116192,0.27683,0.887862,-0.348663,-1.39323,-1.31863,1.94606,-0.114858,-2.06271,-1.11841,-0.58194
1535941983.180226470,-0.103391,-0.53626,0.287949,0.116123,0.276994,0.887783,-0.348757,-1.39333,-1.31825,1.94578,-0.114805,-2.06271,-1.11862,-0.581844
1535941983.186855639,-0.10337,-0.536268,0.288146,0.116087,0.277299,0.887741,-0.348633,-1.39328,-1.31796,1.94553,-0.114648,-2.0628,-1.11854,-0.582049
1535941983.198538708,-0.103409,-0.536272,0.288169,0.11609,0.277433,0.887699,-0.348633,-1.39317,-1.31793,1.94539,-0.114649,-2.06289,-1.11834,-0.581875
1535941983.205087203,-0.103487,-0.536273,0.288212,0.11623,0.277534,0.887645,-0.348643,-1.39301,-1.31793,1.94539,-0.114517,-2.06287,-1.11814,-0.581701
1535941983.211146115,-0.103593,-0.536239,0.288122,0.116268,0.277305,0.887734,-0.348585,-1.39291,-1.31796,1.94553,-0.114779,-2.06273,-1.11824,-0.581698
1535941983.242733868,-0.103593,-0.536239,0.288122,0.116268,0.277305,0.887734,-0.348585,-1.39291,-1.31796,1.94553,-0.114779,-2.06273,-1.11824,-0.581698
1535941983.248614107,-0.103394,-0.536285,0.288113,0.116202,0.277366,0.887741,-0.348542,-1.39328,-1.31803,1.94559,-0.114699,-2.06271,-1.11817,-0.582194
1535941983.254687720,-0.103377,-0.536297,0.288137,0.116194,0.277469,0.887712,-0.348536,-1.39328,-1.31803,1.94553,-0.114621,-2.06278,-1.11807,-0.582197
1535941983.261244357,-0.103336,-0.536298,0.288124,0.116148,0.277413,0.887709,-0.348604,-1.39333,-1.31809,1.94553,-0.114516,-2.06278,-1.11825,-0.58217
1535941983.267205802,-0.103348,-0.536289,0.288204,0.116177,0.277431,0.88768,-0.348652,-1.39328,-1.318,1.9455,-0.114384,-2.06275,-1.11841,-0.582075
1535941983.273181622,-0.103319,-0.536289,0.288196,0.116117,0.277413,0.88769,-0.348662,-1.39333,-1.31799,1.94556,-0.114412,-2.06287,-1.11848,-0.582095
1535941983.279582355,-0.103412,-0.536269,0.288152,0.116175,0.277318,0.887686,-0.348728,-1.39317,-1.31806,1.94556,-0.114437,-2.0628,-1.11852,-0.581802
1535941983.285429098,-0.103322,-0.536278,0.288195,0.116147,0.277306,0.887672,-0.348783,-1.39333,-1.31799,1.94556,-0.114384,-2.06275,-1.11867,-0.581887
1535941983.291288350,-0.103314,-0.536285,0.288142,0.116139,0.277298,0.887696,-0.348731,-1.39339,-1.31803,1.94559,-0.114542,-2.06275,-1.11851,-0.581982
1535941983.297847645,-0.103356,-0.53628,0.288103,0.116137,0.277289,0.887725,-0.348664,-1.39333,-1.31803,1.94553,-0.114699,-2.06271,-1.11838,-0.582008
1535941983.303609355,-0.103308,-0.53629,0.288088,0.116263,0.277213,0.887698,-0.348751,-1.39349,-1.31799,1.94556,-0.114827,-2.06241,-1.11828,-0.581966
